,idf
tandi,6.7693621203021825
tandiawan,6.7693621203021825
tanding,6.7693621203021825
tandon,6.481680047850402
tandu,6.481680047850402
tandyo,7.174827228410347
tanfidsiyah,7.174827228410347
tang,7.174827228410347
tangah,6.7693621203021825
tangan,2.5547684299285054
tanganada,7.174827228410347
tangannamun,7.174827228410347
tangannyasudah,7.174827228410347
tangantemannya,7.174827228410347
tangerang,4.82345197124687
tangerangkapolsek,7.174827228410347
tangerangkorban,7.174827228410347
tangeranglihat,7.174827228410347
tangga,4.572137542965963
tanggal,4.433987204485146
tanggang,7.174827228410347
tanggap,5.159924207868082
tanggapannyaseorang,7.174827228410347
tanggeung,7.174827228410347
tanggulang,4.017826807260234
tanggulangin,7.174827228410347
tanggulrejo,6.7693621203021825
tanggung,3.8606412237378214
tanggungharjo,7.174827228410347
tanggungjawab,7.174827228410347
tangis,6.481680047850402
tangishartatik,7.174827228410347
tangkap,5.095385686730511
tangki,4.500678578983818
tangkikami,7.174827228410347
tangkisetelah,7.174827228410347
tangkitangki,6.481680047850402
tangkolo,7.174827228410347
tangkup,7.174827228410347
tangsel,6.481680047850402
tangunan,6.7693621203021825
tani,5.034761064914076
tanjab,7.174827228410347
tanjak,5.922064259914979
tanjang,7.174827228410347
tanjung,4.312626347480879
tanjungbalai,7.174827228410347
tanjungjabung,7.174827228410347
tanjungkarang,6.7693621203021825
tanjungkarangmereka,6.7693621203021825
tanjungpandan,7.174827228410347
tanjungpinang,7.174827228410347
tanjungsari,6.258536496536192
tank,6.076214939742237
tantang,6.258536496536192
taoyuan,6.481680047850402
tap,7.174827228410347
tapa,7.174827228410347
tapanuli,6.7693621203021825
tapen,7.174827228410347
tapsel,6.7693621203021825
tar,7.174827228410347
tara,6.258536496536192
taraf,7.174827228410347
target,5.922064259914979
tarhadi,7.174827228410347
tari,6.7693621203021825
tarik,4.130304790686925
taripa,7.174827228410347
tarmizi,7.174827228410347
tarno,7.174827228410347
taro,7.174827228410347
taruh,5.922064259914979
taruna,6.7693621203021825
tarung,7.174827228410347
tas,6.258536496536192
tasifeto,6.481680047850402
tasik,6.481680047850402
tasikmalaya,4.923535429803852
tasikmalayagarut,7.174827228410347
tasikmalayakapolsek,7.174827228410347
tasikmalayakejadian,7.174827228410347
tasikmalayakepergian,7.174827228410347
tasikmalayakorban,7.174827228410347
tasikmalayapabrik,7.174827228410347
tasikmalayaselain,7.174827228410347
tasikmalayatadi,7.174827228410347
tata,5.670749831634073
tatang,6.7693621203021825
tatap,7.174827228410347
tatiratu,7.174827228410347
tau,6.258536496536192
taufan,6.7693621203021825
taufik,6.7693621203021825
taufikdalam,7.174827228410347
taufikhur,6.7693621203021825
taufiq,6.258536496536192
taviarno,7.174827228410347
tavidi,6.7693621203021825
tawang,7.174827228410347
tawar,5.565389315976247
tay,7.174827228410347
tayang,6.481680047850402
tb,6.7693621203021825
tbbm,7.174827228410347
tbk,5.922064259914979
tbs,7.174827228410347
tbv,7.174827228410347
tdb,6.7693621203021825
tdz,7.174827228410347
team,7.174827228410347
teater,7.174827228410347
teaterharry,7.174827228410347
tebal,4.689920578622347
tebalkami,7.174827228410347
tebang,6.7693621203021825
tebet,6.7693621203021825
tebing,4.466777027308137
tebingdiperkirakan,6.7693621203021825
tebingtebing,7.174827228410347
tebon,7.174827228410347
tebu,6.481680047850402
tebuitu,7.174827228410347
technology,7.174827228410347
teddy,7.174827228410347
teddysaid,7.174827228410347
tedi,7.174827228410347
teduh,5.922064259914979
tega,6.076214939742237
tegah,7.174827228410347
tegak,6.481680047850402
tegalcangkring,7.174827228410347
tegaldlimo,7.174827228410347
tegallalang,7.174827228410347
tegalluar,7.174827228410347
tegalrejo,6.7693621203021825
tegalsari,6.481680047850402
tegang,4.371466847503813
tegasnyadari,7.174827228410347
tegasnyaia,7.174827228410347
tegasnyalihat,7.174827228410347
tegasnyanamun,7.174827228410347
tegasnyasebelumnya,7.174827228410347
tegasnyasementara,7.174827228410347
tegowanu,7.174827228410347
teguh,5.788532867290456
teguhmenurut,7.174827228410347
teguhperistiwa,6.7693621203021825
teguhpolisi,6.7693621203021825
teguhsaksi,7.174827228410347
tegur,5.788532867290456
teh,6.076214939742237
teja,6.7693621203021825
tejasementara,7.174827228410347
tejo,6.7693621203021825
tekait,7.174827228410347
tekan,4.535769898795088
teken,6.481680047850402
teknik,5.922064259914979
teknis,4.689920578622347
teknisi,5.034761064914076
teknologi,5.788532867290456
teko,7.174827228410347
tekong,7.174827228410347
tekuk,6.7693621203021825
tel,5.095385686730511
telaga,6.7693621203021825
telanjur,6.481680047850402
telantar,6.258536496536192
telapak,5.922064259914979
telat,7.174827228410347
telaten,7.174827228410347
teledor,6.7693621203021825
telekomunikasi,6.7693621203021825
telekomunikasikata,7.174827228410347
telekomunikasipada,7.174827228410347
telentang,6.7693621203021825
telephone,7.174827228410347
telepon,4.433987204485146
teleponsituasi,7.174827228410347
televisi,5.565389315976247
telinga,7.174827228410347
teliti,5.470079136171922
telitiagar,7.174827228410347
telkom,6.481680047850402
telkomsel,6.481680047850402
telogorejo,7.174827228410347
telpon,7.174827228410347
teluh,7.174827228410347
teluk,6.258536496536192
teluknaga,7.174827228410347
telungkup,6.076214939742237
telur,7.174827228410347
telusur,4.977602651074127
teman,3.9559514035421466
temanteman,4.82345197124687
temantemannya,5.670749831634073
tembaga,6.7693621203021825
tembagapura,6.7693621203021825
tembak,6.481680047850402
tembakau,7.174827228410347
tembelang,6.7693621203021825
tembok,4.061311919199973
tembokkapolsek,7.174827228410347
tembokkorban,7.174827228410347
temboklihat,7.174827228410347
tembokselain,6.7693621203021825
temboksupriadi,7.174827228410347
tembung,6.7693621203021825
tembus,6.481680047850402
temennya,6.7693621203021825
tementemen,6.481680047850402
tempatantentu,7.174827228410347
tempatberdasarkan,7.174827228410347
tempatdiduga,7.174827228410347
tempatdua,7.174827228410347
tempatiya,7.174827228410347
tempatperistiwa,7.174827228410347
tempatsebelumnya,7.174827228410347
tempattempat,7.174827228410347
tempe,7.174827228410347
tempejadi,7.174827228410347
tempel,5.034761064914076
temporal,7.174827228410347
temporer,6.7693621203021825
temprina,6.7693621203021825
tempuh,5.788532867290456
tempur,6.7693621203021825
tempurung,7.174827228410347
temu,2.3267108638118663
tenaga,4.154402342265985
tenak,7.174827228410347
tenang,5.922064259914979
tenangtetapi,7.174827228410347
tenannya,7.174827228410347
tenant,7.174827228410347
tenda,5.788532867290456
tendaasep,7.174827228410347
tendang,6.481680047850402
tendaperistiwa,7.174827228410347
tendatenda,7.174827228410347
tendean,7.174827228410347
tender,5.788532867290456
tenderpada,7.174827228410347
tenderselengkapnya,7.174827228410347
tene,7.174827228410347
tengahkeadaan,7.174827228410347
tengahkepala,7.174827228410347
tengahnah,7.174827228410347
tengahtengah,7.174827228410347
tengara,6.7693621203021825
tenggara,4.977602651074127
tenggelam,5.095385686730511
tenggelamdiketahui,7.174827228410347
tenggelamproses,7.174827228410347
tenggilis,7.174827228410347
tenggorok,7.174827228410347
tenggorokanmayoritas,7.174827228410347
tenggumung,7.174827228410347
tengkorak,6.076214939742237
tengku,7.174827228410347
tengkurap,5.922064259914979
tengkurapkarena,6.481680047850402
tengok,7.174827228410347
tennant,7.174827228410347
tensi,5.788532867290456
tentala,7.174827228410347
tentara,6.258536496536192
tenteng,7.174827228410347
tepi,5.228917079355034
tera,7.174827228410347
terakhirdi,7.174827228410347
terakhirkami,7.174827228410347
terakhirnyadia,7.174827228410347
terakhirnyakonik,7.174827228410347
terakhirsebagian,7.174827228410347
terampil,7.174827228410347
terang,2.0071881855044267
terangnyaabdul,7.174827228410347
terangnyaanggota,7.174827228410347
terangnyaatas,7.174827228410347
terangnyaberikut,7.174827228410347
terangnyachairuddin,7.174827228410347
terangnyadalam,6.7693621203021825
terangnyadamusri,7.174827228410347
terangnyadari,7.174827228410347
terangnyadengan,7.174827228410347
terangnyadi,7.174827228410347
terangnyadia,6.7693621203021825
terangnyadikatakan,7.174827228410347
terangnyadirinya,7.174827228410347
terangnyahingga,6.7693621203021825
terangnyakaryawan,7.174827228410347
terangnyakata,7.174827228410347
terangnyakebakaran,6.481680047850402
terangnyakecelakaan,7.174827228410347
terangnyakejadian,7.174827228410347
terangnyakemudian,7.174827228410347
terangnyakesadaran,7.174827228410347
terangnyalatif,7.174827228410347
terangnyalebih,6.7693621203021825
terangnyamargo,7.174827228410347
terangnyamenurutnya,7.174827228410347
terangnyanaai,7.174827228410347
terangnyanamun,7.174827228410347
terangnyapemadam,7.174827228410347
terangnyapenetapan,7.174827228410347
terangnyapetugas,7.174827228410347
terangnyapihaknya,7.174827228410347
terangnyasaat,7.174827228410347
terangnyasebelumnya,6.7693621203021825
terangnyasementara,6.481680047850402
terangnyaseperti,7.174827228410347
terangnyasetelah,7.174827228410347
terangnyasimak,6.7693621203021825
terangnyaslamet,6.7693621203021825
terangnyasodik,7.174827228410347
terangnyatiga,7.174827228410347
terangsesuai,7.174827228410347
terap,5.159924207868082
terapi,7.174827228410347
teras,5.470079136171922
terastertimpa,7.174827228410347
terawatpada,7.174827228410347
terbaikkami,7.174827228410347
terbakanr,7.174827228410347
terbakarasap,7.174827228410347
terbakarawalnya,7.174827228410347
terbakarbarangbarang,7.174827228410347
terbakarberdasar,7.174827228410347
terbakarberikut,7.174827228410347
terbakardari,6.7693621203021825
terbakardidirikan,7.174827228410347
terbakardilansir,7.174827228410347
terbakardulu,7.174827228410347
terbakargambasvideo,6.481680047850402
terbakarhampir,7.174827228410347
terbakarimbuhnya,7.174827228410347
terbakariya,7.174827228410347
terbakarjadi,6.7693621203021825
terbakarkalau,7.174827228410347
terbakarkebakaran,6.481680047850402
terbakarkejadian,6.7693621203021825
terbakarkemungkinan,7.174827228410347
terbakarmayat,7.174827228410347
terbakarmeninggalnya,7.174827228410347
terbakarnamun,7.174827228410347
terbakarpabrik,7.174827228410347
terbakarpada,7.174827228410347
terbakarpantas,6.481680047850402
terbakarpara,7.174827228410347
terbakarpekerja,6.481680047850402
terbakarpenyebab,7.174827228410347
terbakarperistiwa,7.174827228410347
terbakarpolisi,6.258536496536192
terbakarrumahrumah,7.174827228410347
terbakarsaya,7.174827228410347
terbakarselain,7.174827228410347
terbakarsewaktu,7.174827228410347
terbakartadi,6.481680047850402
terbakarwarga,7.174827228410347
terbalikdi,7.174827228410347
terbaliksetiba,7.174827228410347
terban,7.174827228410347
terbang,5.470079136171922
terbatabataherizal,7.174827228410347
terbawapara,7.174827228410347
terbit,6.076214939742237
terburuburu,6.7693621203021825
tercintanyadamusri,7.174827228410347
tercover,6.7693621203021825
terdampakada,7.174827228410347
terdampakkapolres,7.174827228410347
terdampakyang,7.174827228410347
terdekatkami,7.174827228410347
terdekatnamun,6.7693621203021825
terdekatsecara,7.174827228410347
terdekattak,6.7693621203021825
terdepanreciki,7.174827228410347
terentang,7.174827228410347
tergilassetelah,6.7693621203021825
tergulingakhirnya,7.174827228410347
tergulingjam,7.174827228410347
tergulingtabrak,7.174827228410347
terhimpit,5.788532867290456
terhimpitalat,7.174827228410347
terhindarkanaturan,6.7693621203021825
teriak,4.179094954856357
teriakteriak,7.174827228410347
terik,6.481680047850402
terima,2.8775418221915565
terios,7.174827228410347
terisakdamusri,7.174827228410347
terjadibelum,6.7693621203021825
terjadidi,7.174827228410347
terjadidia,7.174827228410347
terjadijustyn,7.174827228410347
terjadikanit,7.174827228410347
terjadikereta,6.7693621203021825
terjadikomite,7.174827228410347
terjadikorban,7.174827228410347
terjadilewat,7.174827228410347
terjadinamun,7.174827228410347
terjadinyium,7.174827228410347
terjadiorangorang,7.174827228410347
terjadipada,7.174827228410347
terjadiprof,7.174827228410347
terjadisaat,7.174827228410347
terjadisebagai,7.174827228410347
terjadisejak,7.174827228410347
terjadisiapa,7.174827228410347
terjadisimak,7.174827228410347
terjadu,7.174827228410347
terjang,4.977602651074127
terjangantornadodahsyat,7.174827228410347
terjatuhdari,7.174827228410347
terjatuhdiketahui,7.174827228410347
terjatuhindikasi,7.174827228410347
terjatuhiya,7.174827228410347
terjatuhjadi,7.174827228410347
terjatuhkami,6.258536496536192
terjatuhpenyebab,7.174827228410347
terjatuhsaya,6.7693621203021825
terjatuhsekarang,7.174827228410347
terjatuhsetelah,7.174827228410347
terjatuhterkena,7.174827228410347
terjun,3.9761541108596656
terjuntaikejadiannya,7.174827228410347
terkadang,7.174827228410347
terkahir,6.7693621203021825
terkaitsaat,7.174827228410347
terkaitsemua,7.174827228410347
terkejutselain,7.174827228410347
terkelupassebelum,7.174827228410347
terkininyajika,7.174827228410347
terkondisikasi,7.174827228410347
terkuraspada,7.174827228410347
terlempargambasvideo,7.174827228410347
terlepassetelah,6.7693621203021825
terlihatadapun,7.174827228410347
terlukabuka,6.7693621203021825
terlukad,7.174827228410347
terlukagambasvideo,6.481680047850402
terlukainfo,7.174827228410347
terlukakabid,7.174827228410347
terlukakasi,7.174827228410347
terlukakecelakaan,7.174827228410347
terlukakorban,6.481680047850402
terlukamasyarakat,6.7693621203021825
terlukapenumpang,7.174827228410347
terlukasalah,7.174827228410347
terlukasekadar,6.7693621203021825
terlukaseperti,7.174827228410347
terlukasimak,7.174827228410347
terminal,6.076214939742237
terna,7.174827228410347
ternak,6.076214939742237
terobos,6.076214939742237
terombang,6.7693621203021825
terombangambing,6.7693621203021825
terowongan,6.076214939742237
terowongansaat,7.174827228410347
terpa,6.481680047850402
terpadudi,7.174827228410347
terpal,6.7693621203021825
terpanggangkandang,7.174827228410347
terparkirada,7.174827228410347
terpelesetterpeleset,7.174827228410347
terpentalgambasvideo,7.174827228410347
terpentalperistiwa,7.174827228410347
terpentalposisi,7.174827228410347
terpisahatas,7.174827228410347
terpisahhanya,7.174827228410347
terpisahkandan,7.174827228410347
terpisahperistiwa,7.174827228410347
terpisahsaat,7.174827228410347
terpisahtom,7.174827228410347
terpleset,6.7693621203021825
terpukulenam,7.174827228410347
terputusintinya,7.174827228410347
terra,6.7693621203021825
tersangkaatas,7.174827228410347
tersangkaberdasarkan,6.258536496536192
tersangkakeenam,7.174827228410347
tersangkakepala,7.174827228410347
tersangkapengakuan,6.481680047850402
tersangkapenyidik,7.174827228410347
tersangkutakhirnya,7.174827228410347
tersangkutbenar,7.174827228410347
tersangkuttewas,6.7693621203021825
tersebutaaron,7.174827228410347
tersebutada,5.303025051508755
tersebutadapun,6.076214939742237
tersebutagar,7.174827228410347
tersebutakibat,7.174827228410347
tersebutakses,7.174827228410347
tersebutanggota,7.174827228410347
tersebutanisa,7.174827228410347
tersebutapi,6.7693621203021825
tersebutarif,7.174827228410347
tersebutasosiasi,7.174827228410347
tersebutatas,7.174827228410347
tersebutawal,7.174827228410347
tersebutawalnya,7.174827228410347
tersebutbegitu,7.174827228410347
tersebutbelum,6.7693621203021825
tersebutbenar,7.174827228410347
tersebutberdasarkan,6.481680047850402
tersebutberikut,7.174827228410347
tersebutbetul,7.174827228410347
tersebutbudianto,7.174827228410347
tersebutbukan,7.174827228410347
tersebutdalam,6.481680047850402
tersebutdari,6.7693621203021825
tersebutdi,6.7693621203021825
tersebutdia,6.481680047850402
tersebutdihubungi,7.174827228410347
tersebutdiketahui,7.174827228410347
tersebutdilakukan,7.174827228410347
tersebutdilansir,5.922064259914979
tersebutdirlantas,6.7693621203021825
tersebutdokter,7.174827228410347
tersebutdr,7.174827228410347
tersebutdua,7.174827228410347
tersebutdugaan,6.7693621203021825
tersebutdugaannya,7.174827228410347
tersebutduka,7.174827228410347
tersebutdwi,7.174827228410347
tersebutenam,7.174827228410347
tersebutfatfat,7.174827228410347
tersebutgeodipa,7.174827228410347
tersebuthal,7.174827228410347
tersebutia,7.174827228410347
tersebutini,6.258536496536192
tersebutinsiden,6.7693621203021825
tersebutitu,6.481680047850402
tersebutiya,5.922064259914979
tersebutjadi,7.174827228410347
tersebutjne,7.174827228410347
tersebutkabid,7.174827228410347
tersebutkalau,5.922064259914979
tersebutkami,6.481680047850402
tersebutkanit,7.174827228410347
tersebutkapolres,6.7693621203021825
tersebutkapolsek,6.7693621203021825
tersebutkasat,6.7693621203021825
tersebutkasatreskrim,7.174827228410347
tersebutkasi,7.174827228410347
tersebutkebakaran,7.174827228410347
tersebutkecelakaan,6.076214939742237
tersebutkecurigaan,7.174827228410347
tersebutkedua,7.174827228410347
tersebutkejadian,5.922064259914979
tersebutkeluar,7.174827228410347
tersebutkemarin,7.174827228410347
tersebutkementerian,7.174827228410347
tersebutkemudian,6.7693621203021825
tersebutkerugian,7.174827228410347
tersebutkevin,7.174827228410347
tersebutkini,7.174827228410347
tersebutkita,6.258536496536192
tersebutkorban,5.922064259914979
tersebutlakalantas,7.174827228410347
tersebutlaporan,7.174827228410347
tersebutlima,7.174827228410347
tersebutlokasi,7.174827228410347
tersebutmakanya,6.7693621203021825
tersebutmanajemen,7.174827228410347
tersebutmasih,6.7693621203021825
tersebutmemang,6.7693621203021825
tersebutmenanggapi,6.7693621203021825
tersebutmengutip,7.174827228410347
tersebutmenjatuhkan,7.174827228410347
tersebutmenurut,5.670749831634073
tersebutmenyenggol,7.174827228410347
tersebutmobil,7.174827228410347
tersebutnahas,7.174827228410347
tersebutnamun,6.7693621203021825
tersebutnanti,6.7693621203021825
tersebutpadahal,7.174827228410347
tersebutpakai,6.481680047850402
tersebutpekerja,6.7693621203021825
tersebutpekerjaan,7.174827228410347
tersebutpemerintah,7.174827228410347
tersebutpenghapusan,7.174827228410347
tersebutperistiwa,5.670749831634073
tersebutperkiraan,7.174827228410347
tersebutpetugas,6.7693621203021825
tersebutpolisi,7.174827228410347
tersebutposisi,7.174827228410347
tersebutpresiden,7.174827228410347
tersebutsaat,6.258536496536192
tersebutsalah,7.174827228410347
tersebutsampai,6.481680047850402
tersebutsatu,7.174827228410347
tersebutsaya,6.7693621203021825
tersebutsebagian,6.7693621203021825
tersebutsebanyak,7.174827228410347
tersebutsebelumnya,6.7693621203021825
tersebutsebuah,7.174827228410347
tersebutsegenap,7.174827228410347
tersebutsekelompok,7.174827228410347
tersebutsekitar,7.174827228410347
tersebutselain,7.174827228410347
tersebutseluruh,7.174827228410347
tersebutsemalam,7.174827228410347
tersebutsementara,6.481680047850402
tersebutseorang,7.174827228410347
tersebutseperti,7.174827228410347
tersebutsetelah,7.174827228410347
tersebutsimak,6.258536496536192
tersebutstormy,7.174827228410347
tersebutsupplied,7.174827228410347
tersebutsuppliedperusahaan,7.174827228410347
tersebutsupriadi,7.174827228410347
tersebuttadi,7.174827228410347
tersebuttahutahu,7.174827228410347
tersebuttak,7.174827228410347
tersebutternyata,7.174827228410347
tersebutterus,7.174827228410347
tersebutthe,7.174827228410347
tersebuttibatiba,7.174827228410347
tersebuttidak,6.481680047850402
tersebuttiga,7.174827228410347
tersebuttim,7.174827228410347
tersebuttotal,7.174827228410347
tersebuttujuh,7.174827228410347
tersebutuntuk,6.7693621203021825
tersebutwarga,6.7693621203021825
tersebutyaitu,7.174827228410347
tersebutyang,7.174827228410347
terselamatkanketiga,7.174827228410347
terselamatkannamun,7.174827228410347
tersengaldul,7.174827228410347
tersengalsengal,6.7693621203021825
tersengaltemanteman,7.174827228410347
tersengatatap,6.7693621203021825
tersetrumada,7.174827228410347
tersetrumbahrudin,7.174827228410347
tersetrumbendera,7.174827228410347
tersetrumberdasarkan,7.174827228410347
tersetrumdiduga,7.174827228410347
tersetrumgambasvideo,6.7693621203021825
tersetrumhani,6.7693621203021825
tersetrumjatuh,7.174827228410347
tersetrumkarena,7.174827228410347
tersetrumkasi,7.174827228410347
tersetrumkecelakaan,7.174827228410347
tersetrummelihat,6.7693621203021825
tersetrumsekira,7.174827228410347
tersetrumtahun,7.174827228410347
tersetrumtelah,7.174827228410347
tersetrumterbakar,7.174827228410347
tersetrumya,7.174827228410347
tersinggungkami,7.174827228410347
tersisapada,7.174827228410347
tertabrakakibat,7.174827228410347
tertabraktergilas,7.174827228410347
tertahankemudian,7.174827228410347
tertib,5.228917079355034
tertimbundilansir,7.174827228410347
tertimbunkepala,7.174827228410347
tertimbunwarga,7.174827228410347
tertimpa,4.82345197124687
tertimpacecep,7.174827228410347
tertolongdinyatakan,7.174827228410347
tertolongketika,7.174827228410347
tertolongkorban,6.7693621203021825
tertolongnah,6.7693621203021825
tertolongpada,6.481680047850402
tertolongsaat,7.174827228410347
tertolongsalah,7.174827228410347
tertolongselain,7.174827228410347
tertolongsementara,7.174827228410347
tertolongsetelah,7.174827228410347
tertulisnyabaca,7.174827228410347
tertulisterpisah,7.174827228410347
tertundukmelihat,7.174827228410347
tertutupsaat,7.174827228410347
tertutupsingkat,7.174827228410347
tertutupya,6.7693621203021825
terulangkanit,7.174827228410347
teruna,7.174827228410347
terungkapkorban,7.174827228410347
tes,5.565389315976247
tesla,6.7693621203021825
tespen,6.7693621203021825
test,7.174827228410347
tetangga,4.82345197124687
tetanggakedua,7.174827228410347
tetapwarga,7.174827228410347
tetas,7.174827228410347
tetes,7.174827228410347
teti,7.174827228410347
tewas,1.6316048187665881
tewasadapun,7.174827228410347
tewasbenar,6.7693621203021825
tewasberdasarkan,6.481680047850402
tewasbus,7.174827228410347
tewasdilansir,6.258536496536192
tewasgambasvideo,5.788532867290456
tewasia,6.7693621203021825
tewasibunya,6.7693621203021825
tewasidentitas,7.174827228410347
tewasinformasi,6.7693621203021825
tewasiya,6.481680047850402
tewaskami,7.174827228410347
tewaskarena,7.174827228410347
tewaskecelakaan,6.7693621203021825
tewaskepala,6.7693621203021825
tewaskorban,6.481680047850402
tewasmasih,7.174827228410347
tewaspara,7.174827228410347
tewaspengerjaan,7.174827228410347
tewasperistiwa,6.481680047850402
tewassaat,7.174827228410347
tewassampel,7.174827228410347
tewassatu,6.7693621203021825
tewassejumlah,7.174827228410347
tewassopirnya,7.174827228410347
tewastewasnya,7.174827228410347
tewastim,6.481680047850402
texas,6.7693621203021825
texindo,7.174827228410347
tg,6.7693621203021825
tgc,7.174827228410347
tgl,7.174827228410347
th,7.174827228410347
thailand,6.258536496536192
thamrin,6.7693621203021825
thanh,7.174827228410347
the,5.788532867290456
theatre,7.174827228410347
this,6.481680047850402
thru,7.174827228410347
thuan,7.174827228410347
thunder,7.174827228410347
tiang,3.7736298467481917
tiangongnan,7.174827228410347
tiangs,7.174827228410347
tiangtiang,7.174827228410347
tiangtiangtiang,7.174827228410347
tibabarulah,7.174827228410347
tibabeberapa,7.174827228410347
tibatba,6.7693621203021825
tibatiba,2.8310218065566635
tibu,7.174827228410347
tidakini,6.7693621203021825
tidakkami,6.258536496536192
tidakkapolsek,7.174827228410347
tidakmereka,7.174827228410347
tidar,6.7693621203021825
tidur,4.284455470514183
tidurdi,7.174827228410347
tidurpengendara,7.174827228410347
tidursekitar,7.174827228410347
tidurtiduran,6.7693621203021825
tie,7.174827228410347
tifus,7.174827228410347
tigabesi,7.174827228410347
tigadiduga,7.174827228410347
tigo,6.7693621203021825
tik,6.258536496536192
tikala,7.174827228410347
tiktok,6.481680047850402
tikung,5.383067759182292
tikus,5.095385686730511
tikusempat,7.174827228410347
tikuskorban,7.174827228410347
tikusmelihat,7.174827228410347
tikusratarata,7.174827228410347
tilaka,7.174827228410347
tilang,7.174827228410347
tim,2.7321759719200305
timah,7.174827228410347
timang,7.174827228410347
timbang,5.034761064914076
timbul,4.130304790686925
timbun,3.6632817895793264
times,6.258536496536192
timnas,7.174827228410347
timnasgambasvideo,7.174827228410347
timpa,2.7204799321568394
timpal,6.258536496536192
timpalnyaketua,7.174827228410347
timrescuesempat,6.7693621203021825
timses,7.174827228410347
timtim,7.174827228410347
timur,2.962699630531863
timuradapun,7.174827228410347
timuranjani,7.174827228410347
timurimanuel,7.174827228410347
timurjadi,7.174827228410347
timurkecelakaan,6.258536496536192
timurkeduanya,7.174827228410347
timurpada,6.7693621203021825
timursecara,6.7693621203021825
tindak,4.402238506170566
tindakankorban,7.174827228410347
tindaklanjut,7.174827228410347
tindaklanjuti,6.076214939742237
tindaklanjutigambasvideo,7.174827228410347
tindih,5.565389315976247
tiner,6.258536496536192
tinggal,2.985172486383922
tinggalnyahani,7.174827228410347
tinggalnyahari,7.174827228410347
tinggalnyakejadiannya,7.174827228410347
tinggiapi,7.174827228410347
tinggidalam,7.174827228410347
tinggidari,6.7693621203021825
tinggidirector,7.174827228410347
tinggifauziah,7.174827228410347
tinggigambasvideo,7.174827228410347
tinggijatuhlah,7.174827228410347
tinggikami,7.174827228410347
tinggikebanyakan,7.174827228410347
tinggikecelakaan,6.7693621203021825
tinggikondisi,7.174827228410347
tinggimoncong,6.258536496536192
tinggimonconggowa,7.174827228410347
tinggipagi,7.174827228410347
tinggiselain,7.174827228410347
tinggiselanjutnya,7.174827228410347
tinggiterkena,7.174827228410347
tinggitubuh,7.174827228410347
tinggiwarga,7.174827228410347
tingkat,4.230388249243907
tinjau,6.258536496536192
tinju,7.174827228410347
tinner,7.174827228410347
tinta,7.174827228410347
tiongkok,6.7693621203021825
tiono,7.174827228410347
tip,7.174827228410347
tipe,6.258536496536192
tipes,7.174827228410347
tipidter,7.174827228410347
tipis,6.7693621203021825
tips,6.258536496536192
tipu,6.7693621203021825
tire,7.174827228410347
tirta,7.174827228410347
tirtonegoro,6.7693621203021825
tirtoyuliono,7.174827228410347
tisu,6.481680047850402
tita,6.7693621203021825
titadalam,6.7693621203021825
titadi,6.7693621203021825
titakarena,6.7693621203021825
titik,4.204412762840646
titip,5.922064259914979
titis,7.174827228410347
tiup,6.481680047850402
tjahjono,6.258536496536192
tjahyo,7.174827228410347
tjai,6.7693621203021825
tjsl,7.174827228410347
tk,6.7693621203021825
tka,5.922064259914979
tkd,7.174827228410347
tkebakaran,7.174827228410347
tki,6.481680047850402
tkp,2.762028935069712
tkpbetul,6.7693621203021825
tkpdan,7.174827228410347
tkpdengan,6.7693621203021825
tkpdi,7.174827228410347
tkpdiberitakan,7.174827228410347
tkpkami,7.174827228410347
tkpkemudian,6.7693621203021825
tkpkita,7.174827228410347
tkpmasih,7.174827228410347
tkpmenurut,7.174827228410347
tkpnya,7.174827228410347
tkppihak,7.174827228410347
tkpuntuk,6.7693621203021825
tkpyang,6.7693621203021825
tkw,7.174827228410347
tlekung,7.174827228410347
tm,7.174827228410347
tmc,7.174827228410347
tmp,6.7693621203021825
tni,4.609877870948811
tnikondisi,7.174827228410347
tnipolri,5.670749831634073
to,6.481680047850402
tobing,6.481680047850402
tobo,6.076214939742237
tohamik,6.7693621203021825
tohari,6.258536496536192
toharikecelakaan,7.174827228410347
toharisi,7.174827228410347
tohidin,6.076214939742237
toilet,6.481680047850402
toke,7.174827228410347
toko,4.82345197124687
tokoasap,7.174827228410347
tokoh,6.258536496536192
tokokami,7.174827228410347
tokotoko,6.7693621203021825
tol,3.740840023925201
tolak,4.402238506170566
toldihubungi,7.174827228410347
toleh,7.174827228410347
tolili,7.174827228410347
tolkejadian,7.174827228410347
tolong,2.884367787261956
tolongkapolsek,7.174827228410347
tolongkorban,6.7693621203021825
tolongwarga,7.174827228410347
toltiang,6.7693621203021825
tom,7.174827228410347
tomang,6.076214939742237
tombol,6.258536496536192
tommy,7.174827228410347
tommyalhamdulillah,7.174827228410347
tomo,6.7693621203021825
tomperistiwa,7.174827228410347
ton,5.788532867290456
tong,6.7693621203021825
tonggoh,6.7693621203021825
tongkang,6.076214939742237
tongkangibrahim,7.174827228410347
tono,6.481680047850402
tonton,5.788532867290456
tony,6.7693621203021825
tonytony,7.174827228410347
tool,7.174827228410347
top,6.7693621203021825
topan,6.7693621203021825
topang,6.258536496536192
topar,6.7693621203021825
topi,7.174827228410347
torida,7.174827228410347
toriga,6.7693621203021825
tornado,6.481680047850402
tornadodahsyat,7.174827228410347
toru,6.7693621203021825
total,4.083784775052031
totok,7.174827228410347
tourism,7.174827228410347
tower,5.095385686730511
