tanggal,link,TeksBerita,Output
9/21/2023 16:30,https://www.detik.com/sumut/berita/d-6943382/main-air-dekat-trafo-listrik-siswa-sd-di-medan-tewas-tersetrum,"Main Air Dekat Trafo Listrik, Siswa SD di Medan Tewas Tersetrum
Seorang siswa kelas 3 SD bernisial SAW tewas tersengat listrik sewaktu pulang sekolah di Jalan Abdul Hakim, Kota Medan. SAW tersetrum saat bermain air dekat trafo listrik.Kepala Lingkungan IV, Kelurahan Tanjung Sari, Marzuki mengatakan kejadian itu berlangsung kemarin sekitar pukul 16.30 .""Kalau informasinya, BAW ini baru pulang dari sekolah di SD Muhammadiyah. Kebetulan itu baru hujan jadi ada genangan air di dekat travo tiang listrik PLN,"" kata Marzuki kepada detikSumut, Kamis (21/9/2023).



""Lalu, korban berjalan kaki ke rumahnya sekitar 500 meter. Korban tersengat listrik, mungkin terkena genangan air yang dekat travo PLN, pas main-main di situ,"" tambahnya.Ia menyampaikan warga sekitar sempat membantu BAW untuk langsung dilarikan ke rumah sakit. Namun, BAW tidak tertolong lagi dan menghembuskan nafas terakhirnya.""Dia meninggalnya sewaktu di rumah sakit. Kabar terakhir pihak PLN sudah ada yang ke rumah duka. Semalam, korban sudah dikebumikan,"" tutupnya.",Kontak dengan Arus Listrik
16 Agu 2023 19:34,https://www.detik.com/bali/berita/d-6880433/tragis-buruh-proyek-tewas-tersetrum-jatuh-dari-ketinggian-9-meter,"Tragis, Buruh Proyek Tewas Tersetrum-Jatuh dari Ketinggian 9 Meter
Seorang buruh proyek bernama Yoyok Andhi Cahyo Widodo (51) asal Lumajang, Jawa Timur, tewas tersetrum. Peristiwa itu terjadi saat dia saat memasang rangka bangunan di sebuah toko plastik di Jalan Ahmad Yani, Kelurahan Banyuasri, Kecamatan Buleleng, Kabupaten Buleleng, Bali, Rabu (16/8/2023).Kapolsek Kota Singaraja Kompol Nyoman Pawana Jaya Negara mengatakan peristiwa itu terjadi sekitar pukul 09.00 . Awalnya, Yoyok hendak memasang kardus agar aliran listrik tidak merambat ke tiang proyek. Namun, saat akan memasang kardus, Yoyok justru tersengat listrik tegangan tinggi.Tubuh Yoyok sontak terhempas dari tiang setinggi sembilan meter. Melihat hal itu, rekan-rekan Yoyok langsung memberikan pertolongan pertama.



""Saat memasang kardus korban terkena arus listrik sehingga mengakibatkan terjatuh dari ketinggian sembilan meter. Korban selanjutnya diberikan pertolongan pertama dan dibawa ke RSUD Buleleng,"" ujar Pawana Jaya.Sayang, setiba di RSUD Buleleng, Yoyok dinyatakan telah meninggal dunia dengan sejumlah luka akibat tersengat listrik.Saat ini, jenazah Yoyok telah dipulangkan ke kampung halamannya di Dusun Kebonsari, Desa Jarit, Kecamatan Candipuro, Kabupaten Lumajang, Jawa Timur (Jatim).",Kontak dengan Arus Listrik
15 Agu 2023 13:21,https://www.detik.com/bali/berita/d-6877410/buruh-bangunan-tewas-tersetrum-di-area-proyek-tangan-pegang-alat-mandi,"Buruh Bangunan Tewas Tersetrum di Area Proyek, Tangan Pegang Alat Mandi
Selamet Riyanto (50) ditemukan tewas tertelungkup di sebuah proyek bangunan rumah di Banjar Mengening, Desa Cemagi, Kecamatan Mengwi, Badung, Senin (14/8/2023) malam. Buruh bangunan itu tewas diduga tersetrum.Kasi Humas Polres Badung Iptu I Ketut Sudana menerangkan, korban yang berasal dari Rembang, Jawa Tengah, itu ditemukan tewas dalam posisi hanya memakai celana dalam. Sedangkan tangan kiri masih memegang alat mandi. Hanya ditemukan kabel putih masih menjuntai di atas jasad.""Korban ditemukan dua orang rekannya yang juga tinggal di dekat lokasi. Mereka tinggal di bedeng, sedangkan korban yang tinggal di bangunan proyek itu sambil menempati sementara,"" terang Sudana, dalam keterangannya, Selasa (15/8/2023).



Informasi di lapangan, rumah tersebut milik Alex, warga yang saat ini tinggal sementara di Dalung, Kuta Utara. Rumah itu masih dalam pembangunan. Dia berencana menempati rumah itu jika sudah rampung.Lebih lanjut kata Sudana, dua rekan korban, yakni Farizul dan Abdul, asal Lombok, Nusa Tenggara Barat, hendak menghidupkan aliran listrik menuju rumah bedeng yang berlokasi sebelah barat proyek. Namun korban tidak menyahut saat dipanggil.Suasana di rumah proyek itu gelap. Dua saksi ini lantas menyalakan lampu senter handphone dan melihat korban sudah tergeletak kaku. Mereka kemudian meminta pertolongan warga.""Tidak jadi nyalakan lampu. Mereka panik, langsung lari keluar cari pertolongan. Warga juga tidak ada yang berani menolong karena posisi korban sudah kaku seperti tersetrum,"" ungkap Sudana.Hasil pemeriksaan luar, terdapat luka bakar pada punggung kiri sampai pangkal lengan, luka gores di jari. Wajah sampai leher korban sudah memburu, namun tidak ditemukan tanda kekerasan. ""Sudah dievakuasi ke RSUP Sanglah (Prof Ngoerah Denpasar),"" pungkas Sudana.Kepala Desa Cemagi Putu Hendra Setiawan mengakui kejadian itu diketahui sekitar pukul 20.00 . ""Kami dapat laporan dari aparat desa, pecalang, lalu dilaporkan ke Polsek Mengwi. Saat ini keluarga dan pemilik rumah mau datang ke kantor desa,"" katanya saat dihubungi detikBali.",Kontak dengan Arus Listrik
6/27/2023 7:09,https://www.detik.com/bali/berita/d-6794148/karyawan-perusahaan-kacang-di-denpasar-tewas-tersetrum,"Karyawan Perusahaan Kacang di Denpasar Tewas Tersetrum
Seorang karyawan perusahaan kacang Matahari Terbit, I Nengah Sukarma, tewas tersetrum. Peristiwa itu terjadi pada pukul 19.00 , Senin (26/6/2023).""Posisi korban tergeletak di dekat mesin pengupasan kacang dan penampungan limbah,"" kata Kepala Seksi Hubungan Masyarakat (Kasi Humas) Polresta Denpasar AKP I Ketut Sukadi melalui siaran pers, Senin malam.Sukadi menjelaskan tubuh Sukarma ditemukan oleh pekerja lainnya, Nyoman Suryani. Tukang goreng kacang itu tiba-tiba melihat badan pria asal Banjar Kayu Aye, Karangasem tersebut tergeletak di dekat mesin pengupasan kacang saat sedang bersih-bersih.



Suryani berusaha menolong Sukarma yang tergeletak. Namun, saat hendak ditolong, Suryani merasakan aliran listrik di tubuh pria berusia 22 tahun itu.Suryani bergegas menyuruh teman kerja lainnya untuk mematikan aliran listrik di lokasi kejadian. Sukarma kemudian dilarikan ke Rumah Sakit Dharma Yadnya.Sukadi mengungkapkan Sukarma sudah dalam keadaan kondisi tidak sadar diri. ""Petugas jaga beserta dokter selanjutnya melakukan pijat jantung dan bantuan oksigen selama 10 menit, tapi korban tidak tertolong dan dinyatakan meninggal dunia,"" tuturnya.",Kontak dengan Arus Listrik
6/19/2023 10:14,https://www.detik.com/sumbagsel/berita/d-6780215/tersetrum-listrik-saat-perbaiki-lampu-kerambah-ikan-warga-jambi-tenggelam,"Tersetrum Listrik saat Perbaiki Lampu Kerambah Ikan, Warga Jambi Tenggelam
Seorang pria di Desa Pematang Jering, Kabupaten Muaro Jambi tenggelam di aliran Sungai Batanghari setelah tersetrum listrik. Pria bernama Hermanto itu hingga kini masih dalam pencarian dan belum dapat ditemukan.""Jadi informasi yang kita terima itu, pria ini tenggelam ke sungai setelah tersengat listrik saat perbaiki lampu kerambah ikan miliknya,"" kata Kepala Kantor Basarnas Jambi, Kornelis, Senin (19/6/2023).Peristiwa tenggelamnya pria berusia 40 tahun ini terjadi, Minggu malam (18/6) sekitar pukul 20.30 . Saat ini, personel dari Basarnas Jambi telah dikerahkan dalam pencarian korban.



""Tim kita saat ini sudah di lapangan, pagi ini sedang dalam pencarian di lokasi tempat pria itu tenggelam,"" ujar Kornelis.Hingga pagi ini, Tim SAR Gabungan sedang melakukan pencarian dengan metode penyisiran ke arah hilir Sungai Batanghari agar pria 40 tahun itu segera ditemukan.""Tim kita dalam pencarian ini tentunya membawa peralatan seperti rubber boat, peralatan water rescue, aqua eyes, rescue truck, dan peralatan evakuasi sebagai bentuk SOP dalam pencarian korban tenggelam,"" ucap Kornelis.",Kontak dengan Arus Listrik
18 Mei 2023 23:30,https://www.detik.com/jatim/berita/d-6727281/pria-di-magetan-tewas-tersetrum-korban-diduga-pencuri-pompa-air,"Pria di Magetan Tewas Tersetrum, Korban Diduga Pencuri Pompa Air
Ada penemuan mayat berjenis kelamin laki-laki di rumah pompa air area persawahan Desa Kartoharjo, Magetan. Korban diduga tewas tersetrum saat hendak mencuri pompa air.""Ditemukan di dalam ruang mesin pompa air di sawah akibat tersengat aliran listrik. Identitas belum diketahui,"" ujar Kapolsek Kartoharjo AKP Sunarya saat dikonfirmasi detikJatim, Kamis (18/5/2023).Menurut Sunarya, korban ditemukan tewas dengan mengenakan kaus lengan panjang warna biru, dengan celana panjang hitam dan penutup kepala. Usai ditemukan tim forensik langsung menuju TKP untuk menyelidiki kematian korban.



Korban ditemukan pertama kali oleh pemilik sawah yang hendak menyalakan mesin pompa air sekitar pukul 17.00 . Saat itu pemilik sawah hendak mengairi sawah.""Korban ditemukan pertama oleh pemilik sawah yang hendak menyalakan mesin pompa air untuk mengairi sawah,"" jelas Sunarya.Sunarya menduga korban tewas tersengat aliran listrik karena ingin melakukan pencurian mesin pompa air. Meski demikian pihaknya masih menyelidiki lebih lanjut.""Kita masih penyelidikan terkait itu (hendak curi mesin pompa air),"" tandas Sunarya.",Kontak dengan Arus Listrik
02 Mei 2023 00:01,https://www.detik.com/jatim/berita/d-6698960/pasutri-petani-di-lamongan-tewas-tersetrum-jebakan-tikus-tetangga,"Pasutri Petani di Lamongan Tewas Tersetrum Jebakan Tikus Tetangga
Pasangan suami istri (pasutri) di Lamongan tewas tersetrum jebakan tikus. Kedua korban tewas tersetrum jebakan di sawah milik tetangga.Kedua korban adalah Maskur (51) dan Susanti (44), keduanya warga Dusun Gendong, Desa/Kecamatan Laren. Keduanya tewas tersetrum di sawah milik Samuli (53) yang masih tetangga korban.Kasi Humas Polres Lamongan Ipda Anton Krisbiantoro mengatakan peristiwa tersebut terjadi pada Senin (1/4) sekitar pukul 16.00 .



""Benar, telah terjadi peristiwa meninggal dunia yang dialami 2 orang karena diduga kesetrum listrik jebakan tikus di sawah milik Samuli,"" kata Anton.Anton menuturkan kedua korban pertama kali ditemukan Marlikan, warga setempat. Saat itu, Marlikan keluar rumah menuju kandang sapi miliknya untuk memberi pakan.Dalam perjalanan saat melewati pematang sawah, Marlikan melihat ada 2 orang tergeletak di pematang sawah. Saat dicek, kedua orang itu sudah tak bernyawa.Sementara itu, Kapolsek Laren Iptu Jinanto mengatakan kedua korban diduga tersetrum sekitar pukul 08.00  saat kedua korban hendak berangkat ke sawahnya.Ini dengan tanda jenazah yang sudah kaku. Sedangkan dari hasil pemeriksaan luar, polisi tak menemukan tanda-tanda kekerasan. Keduanya diduga tersetrum secara bersamaan.""Istri korban kemungkinan juga bersamaan pada saat kesetrum karena posisi korban Susanti juga tidak jauh dari suaminya, Maskur. Istrinya ditemukan pada posisi di kiri suaminya,"" kata Jinanto.""Kedua korban sudah dimakamkan di pemakaman desa setempat dan keluarga korban juga menolak untuk dilakukan otopsi dengan disertai surat pernyataan bermaterai,"" imbuhnya.Jinanto lalu mengimbau petani di desa setempat untuk tidak memasang jebakan tikus dengan memanfaatkan aliran listrik. Pasalnya, selain membahayakan, juga kerap memakan korban.",Kontak dengan Arus Listrik
3/20/2023 17:27,https://www.detik.com/jateng/berita/d-6629160/pangkas-pohon-pete-tukang-bangunan-di-karanganyar-tewas-tersetrum,"Pangkas Pohon Pete, Tukang Bangunan di Karanganyar Tewas Tersetrum
Seorang tukang bangunan bernama Paryanto (45), warga Karanganyar meninggal dunia akibat tersetrum. Jasadnya tersangkut pada pohon pete di Desa Suruhkalang, Kecamatan Jaten, Karanganyar.""Pagi tadi sekira pukul 08.00 , korban mulai bekerja di Jaten. Sekira pukul 13.00 , korban memangkas pohon pete dengan memanjat pohon,"" kata Pejabat Sementara Kasubsi Penmas Polres Karanganyar Bripka Aditya Prima Sakti saat dihubungi detikJateng, Senin (20/3/2023).Pohon pete itu berada di dekat kabel listrik PLN bertegangan tinggi. Pemilik rumah sudah mengingatkan korban untuk berhati-hati karena kondisi itu.



Satu jam memangkas pohon, korban tersengat listrik. Pemilik rumah melihat korban dalam keadaan kejang-kejang di atas pohon, sebelum meninggal dunia.Pemilik rumah langsung memanggil warga, dan melaporkan kejadian ini ke Mapolsek Jateng. Polisi yang mendapatkan laporan itu, langsung menghubungi instansi terkait untuk proses evakuasi korban.Proses evakuasi menggunakan truk Skywalker untuk menurunkan jasad korban. Setelah jasad korban berhasil dievakuasi dari atas pohon, tim medis melakukan pemeriksaan terhadap korban.""Dari hasil pemeriksaan luar tim medis, ditemukan luka bakar di leher, pergelangan kaki kiri hingga telapak kaki, dan luka-luka lecet,"" ujarnya.Pihak keluarga sudah menerima kejadian ini sebagai musibah kecelakaan. Selanjutnya, jenazah dikembalikan kepada pihak keluarga untuk dikebumikan.",Kontak dengan Arus Listrik
3/2/2023 15:59,https://news.detik.com/berita/d-6597182/3-warga-tewas-tersetrum-di-lokasi-banjir-tangerang,"3 Warga Tewas Tersetrum di Lokasi Banjir Tangerang
Banjir di kawasan Teluk Naga, Kabupaten Tangerang, memakan korban jiwa. Tiga orang tewas tersetrum listrik.""Tiga orang tersengat listrik dan karena ketiga korban berada di air, sehingga tidak tertolong,"" ujar Kepala BPBD Kabupaten Tangerang Ujat Sudrajat dalam keterangannya, Kamis (2/3/2023).Peristiwa tersebut terjadi di Kampung Cirumpak pada Kamis (2/3) pukul 07.45 . Ketiga korban berinisial J (22), S (18), dan A (20).



""Ketiga korban sedang merapikan alat pompa air. Seketika itu pula, mereka tersengat listrik,"" tambahnya.Saat membereskan pompa air, ketiganya berada di area banjir. ""Tidak tertolong jiwanya,"" imbuh Ujat.Ketiga korban kini sudah dimakamkan. Ujat melaporkan tinggi air di TKP sekitar 50-100 cm. Ada 1494 jiwa yang terdampak.""Yang dibutuhkan saat ini makanan siap saji dan logistik karena masyarakat tidak dapat melakukan aktivitas masak,"" jelas Ujat.Simak Video 'Banjir di Kabupaten Pati Meluas Aktivitas Warga Lumpuh': [Gambas:Video 20detik]",Kontak dengan Arus Listrik
2/28/2023 13:29,https://www.detik.com/jatim/berita/d-6592906/pencari-ikan-di-jombang-tewas-tersetrum-alat-sendiri,"Pencari Ikan di Jombang Tewas Tersetrum Alat Sendiri
Seorang pencari ikan, Samiono (48) tewas setelah tersetrum saat mencari ikan di sungai Dusun/Desa Godong, Gudo, Jombang. Ironisnya, warga Desa Pandansari, Diwek ini tersengat listrik dari peralatan mencari ikan miliknya.Kapolsek Gudo AKP Kamdani mengatakan, Samiono mencari ikan di Sungai Dusun Godong menggunakan setrum. Sumber listrik berasal dari aki yang ditempatkan pada ban dalam mobil sehingga mengapung di air.Ketika sibuk menyetrum ikan sekitar pukul 09.15 , tiba-tiba saja Samiono kejang-kejang di sungai. Melihat kejadian itu, teman korban, Alimin (31) tak berani menolong karena takut ikut tersetrum. Warga Desa Pundong, Diwek, Jombang itu mencari pertolongan.



""Teman korban tidak berani menolong karena alat setrum ikan milik korban masih menyala,"" kata Kamdani kepada wartawan, Selasa (28/2/2023).Alimin akhirnya meminta bantuan Jhoni (40), warga Desa Puleh, Peterongan, Jombang. Alimin dan Jhoni pun mengangkat tubuh korban dari sungai setelah memastikan alat setrum ikan sudah mati.Selanjutnya, Alimin melaporkan insiden yang menimpa temannya ke Pemerintah Desa Godong. Sehingga, anggota Polsek Gudo dan tenaga kesehatan dari Puskesmas Plumbon Gambang datang ke lokasi setelah menerima laporan.""Hasil pemeriksaan Bidan Desa Godong, korban meninggal dunia akibat tersengat listrik dari alat setrum ikan,"" jelas Kamdani.Polisi juga telah menggali keterangan dari para saksi mata terkait tewasnya Samiono. Kini, jenazah korban diserahkan kepada keluarganya untuk dimakamkan. Alat setrum ikan milik korban disita sebagai barang bukti.""Kami juga sudah menghubungi keluarga korban, saat ini kami melakukan penyelidikan lebih lanjut,"" tandas Kamdani.",Kontak dengan Arus Listrik
2/11/2023 0:39,https://news.detik.com/berita/d-6562926/abg-di-bogor-tewas-tersetrum-usai-pegang-tiang-listrik-saat-berteduh,"ABG di Bogor Tewas Tersetrum Usai Pegang Tiang Listrik Saat Berteduh
Remaja pria berusia 12 tahun di Bogor tewas tersengat listrik saat berteduh di Tanahsareal, Kota Bogor, Jawa Barat (Jabar). Korban tewas saat berteduh karena hujan setelah bermain bola bersama rekan-rekannya.""Ditemukan seorang anak lakiÃ¢ÂÂlaki meninggal dunia karena kesetrum listrik. Lokasi kejadian di Kelurahan Mekarwangi, Tanahsareal, Kota Bogor,"" kata Kapolsek Tamansareal Kompol Surya dalam keterangannya, Jumat (10/2/2023).Surya menyebutkan, peristiwa terjadi tadi sore sekitar pukul 16.00 . Saat itu, korban bersama rekan-rekannya sedang bermain bola di halaman masjid di sekitar lokasi. Karena cuaca hujan, korban dan teman-temannya kemudian berteduh.



""Pada saat cuaca hujan kemudian teman-teman korban lari untuk berteduh, tetapi korban duduk sambil memegang tiang besi penyangga listrik yang terhubung dari Pos ronda milik warga,"" sebut Surya.""Kemudian saksi mendengar teriakkan dari teman teman korban dan melihat korban dalam keadaan kejang-kejang,"" tambahnya.Oleh warga setempat, korban sempat dibawa ke Puskesmas untuk pertolongan medis. Namun korban dinyatakan sudah meninggal setibanya di Puskesmas.""Kemudian saksi membawa korban ke pos ronda dan membawanya ke Puskesmas Mekarwangi guna mendapatkan perawatan medis, namun menurut pihak puskesmas bahwa korban sudah dalam keadaan meninggal dunia,"" ungkap surya.Pihak keluarga menganggap kejadian yang menimpa korban sebagai musibah. Mereka menolak dilakukan autopsi terhadap jasad korban dan membuat pernyataan.""Keluarga korban keberatan untuk dibawa kerumah sakit dan telah membuat surat pernyataan keberatan untuk dilakukan otopsi terhadap mayat Korban,"" pungkas Surya.",Kontak dengan Arus Listrik
21 Des 2022 23:22,https://www.detik.com/jatim/berita/d-6474427/anggota-brimob-pasuruan-meninggal-tersetrum-saat-berteduh-di-gardu-listrik,"Anggota Brimob Pasuruan Meninggal Tersetrum Saat Berteduh di Gardu Listrik
Seorang anggota Brimob, Bripda JRB (18), meninggal tersengat listrik. Korban tersengat listrik saat berteduh dari hujan di gardu listrik lapangan Tribrata Pusdik Brimob Watukosek, Gempol, Pasuruan.Kasat Reskrim Polres Pasuruan AKP Farouk Ashadi Haiti menjelaskan peristiwa bermula saat siswa pendidikan pembentukan bintara (Diktukba) angkatan 26 melaksanakan upacara penutupan pendidikan, Rabu (21/12/2022) pukul 08.00 . Sekitar pukul 13.50 , terjadi hujan deras dan siswa yang dilantik berlari untuk mencari tempat berteduh.Sebanyak 8 siswa bintara baru berlari ke arah gardu listrik sebelah barat lapangan Tribrata dengan maksud berteduh dengan keadaan pakaian basah akibat hujan. Sesampainya di gardu listrik, 4 orang bintara masuk ke dalam.



""Namun karena merasa tidak aman para bintara keluar gardu kecuali korban. Tidak lama kemudian terdengar ledakan kecil dan korban sudah tersetrum,"" jelas Farouk.Saat ledakan terjadi, teman-teman korban sudah berupaya menolong dengan menarik celana korban hingga terlepas dari sengatan listrik. Setelah terlepas dari sengatan listrik, korban sempat bangun dan duduk kemudian membaringkan badannya.""Selanjutnya teman-temannya langsung mengangkat korban ke RS Bhayangkara Pusdik Brimob. Sesampainya di RS, korban langsung ditangani oleh dokter di ruang UGD,"" ungkap Farouk.Namun, korban tidak tertolong. ""Sekira pukul 14.35 , korban dinyatakan meninggal dunia,"" tandas Farouk.",Kontak dengan Arus Listrik
